model,qid,query,rank,docno,score,title,filename
BM25,1,python programming language,2,en_articles_c_l_a_Class__computer_science_html,11.552309295768737,"Class (computer science) - Wikipedia, the free encyclopedia",en/articles/c/l/a/Class_(computer_science).html
BM25,1,python programming language,3,en_articles_w_i_l_Wilpattu_National_Park_cf60_html,10.990244634892656,"Wilpattu National Park - Wikipedia, the free encyclopedia",en/articles/w/i/l/Wilpattu_National_Park_cf60.html
BM25,1,python programming language,4,en_articles_w_i_n_Winter_solstice__disambiguation_html,10.754929012033898,"Winter solstice (disambiguation) - Wikipedia, the free encyclopedia",en/articles/w/i/n/Winter_solstice_(disambiguation).html
BM25,1,python programming language,5,en_articles_h_a_n_Hans_Moleman_c002_html,10.545413746770025,"Hans Moleman - Wikipedia, the free encyclopedia",en/articles/h/a/n/Hans_Moleman_c002.html
BM25,1,python programming language,6,en_articles_j_f_i_JFin_1830_html,10.02429998948342,"JFin - Wikipedia, the free encyclopedia",en/articles/j/f/i/JFin_1830.html
BM25,1,python programming language,7,en_articles_l_i_s_List_of_TV_shows_made_into_films_9d9b_html,9.252253411378451,"List of TV shows made into films - Wikipedia, the free encyclopedia",en/articles/l/i/s/List_of_TV_shows_made_into_films_9d9b.html
BM25,1,python programming language,8,en_articles_t_r_a_Trade_Descriptions_Act_1968_c986_html,9.246166064029902,"Trade Descriptions Act 1968 - Wikipedia, the free encyclopedia",en/articles/t/r/a/Trade_Descriptions_Act_1968_c986.html
BM25,1,python programming language,9,en_articles_l_i_s_List_of_Arrow_Dynamics_roller_coasters_ca82_html,8.752428991839732,"List of Arrow Dynamics roller coasters - Wikipedia, the free encyclopedia",en/articles/l/i/s/List_of_Arrow_Dynamics_roller_coasters_ca82.html
BM25,1,python programming language,10,en_articles_s_t_e_Stellarium_html,8.322614195006837,"Stellarium - Wikipedia, the free encyclopedia",en/articles/s/t/e/Stellarium.html
BM25,1,python programming language,11,en_articles_p_o_n_Pontius_Pilate_s_wife_80f1_html,8.1977268357812,"Pontius Pilate's wife - Wikipedia, the free encyclopedia",en/articles/p/o/n/Pontius_Pilate's_wife_80f1.html
BM25,1,python programming language,12,en_articles_l_o_u_Lout_html,8.030046829643576,"Lout - Wikipedia, the free encyclopedia",en/articles/l/o/u/Lout.html
BM25,1,python programming language,13,en_articles_w_o_o_Woodenfish_html,7.974076191827008,"Woodenfish - Wikipedia, the free encyclopedia",en/articles/w/o/o/Woodenfish.html
BM25,1,python programming language,14,en_articles_z_e_n_Zend_Framework_a5ef_html,7.921224481187502,"Zend Framework - Wikipedia, the free encyclopedia",en/articles/z/e/n/Zend_Framework_a5ef.html
BM25,1,python programming language,15,en_articles_s_i_n_SinoVision_32c9_html,7.8923455625968435,"SinoVision - Wikipedia, the free encyclopedia",en/articles/s/i/n/SinoVision_32c9.html
BM25,1,python programming language,16,en_articles_f_r_a_Framework_for_Privacy_Analysis_of_Programs__Technologies__and_Applications_4cc9_html,7.880503074473452,"Framework for Privacy Analysis of Programs, Technologies, and Applications - Wikipedia, the free encyclopedia","en/articles/f/r/a/Framework_for_Privacy_Analysis_of_Programs,_Technologies,_and_Applications_4cc9.html"
BM25,1,python programming language,17,en_articles_m_u_r_Murrah_High_School_1c6f_html,7.592911097015141,"Murrah High School - Wikipedia, the free encyclopedia",en/articles/m/u/r/Murrah_High_School_1c6f.html
BM25,1,python programming language,18,en_articles_o_n_s_OnStage_2e81_html,7.563698515966948,"OnStage - Wikipedia, the free encyclopedia",en/articles/o/n/s/OnStage_2e81.html
BM25,1,python programming language,19,en_articles_d_s_t_Dstarr_html,7.5051700180407295,"Dstarr - Wikipedia, the free encyclopedia",en/articles/d/s/t/Dstarr.html
BM25,1,python programming language,20,en_articles_b_e_e_Beer_Judge_Certification_Program_57c5_html,7.439164906719269,"Beer Judge Certification Program - Wikipedia, the free encyclopedia",en/articles/b/e/e/Beer_Judge_Certification_Program_57c5.html
BM25,1,python programming language,21,en_articles_u_i_u_UIUC_College_of_Engineering_ccae_html,7.385458544092778,"UIUC College of Engineering - Wikipedia, the free encyclopedia",en/articles/u/i/u/UIUC_College_of_Engineering_ccae.html
BM25,1,python programming language,22,en_articles_o_d_l_Odle_Middle_School_bcc5_html,7.291194950083247,"Odle Middle School - Wikipedia, the free encyclopedia",en/articles/o/d/l/Odle_Middle_School_bcc5.html
BM25,1,python programming language,23,en_articles_c_t_c_CTC_Media_7331_html,7.249830730151958,"CTC Media - Wikipedia, the free encyclopedia",en/articles/c/t/c/CTC_Media_7331.html
BM25,1,python programming language,24,en_articles_e_m_e_Emergency_Health_Services_915d_html,7.153684898004518,"Emergency Health Services - Wikipedia, the free encyclopedia",en/articles/e/m/e/Emergency_Health_Services_915d.html
BM25,1,python programming language,25,en_articles_i_s_u_ISU_Masters_Program_df53_html,7.140679684941351,"ISU Masters Program - Wikipedia, the free encyclopedia",en/articles/i/s/u/ISU_Masters_Program_df53.html
BM25,1,python programming language,26,en_articles_l_a_t_Latino_Public_Broadcasting_9454_html,7.116332533475505,"Latino Public Broadcasting - Wikipedia, the free encyclopedia",en/articles/l/a/t/Latino_Public_Broadcasting_9454.html
BM25,1,python programming language,27,en_articles_b_c_x_BCX_3407_html,7.081536947039253,"BCX - Wikipedia, the free encyclopedia",en/articles/b/c/x/BCX_3407.html
BM25,1,python programming language,28,en_articles_g_e_r_Gerald_Soffen_0447_html,7.0809078023166245,"Gerald Soffen - Wikipedia, the free encyclopedia",en/articles/g/e/r/Gerald_Soffen_0447.html
BM25,1,python programming language,29,en_articles_l_e_a_Leaky_abstraction_html,7.07089811678017,"Leaky abstraction - Wikipedia, the free encyclopedia",en/articles/l/e/a/Leaky_abstraction.html
BM25,1,python programming language,30,en_articles_r_e_s_Resident_module_html,7.06485676929727,"Resident module - Wikipedia, the free encyclopedia",en/articles/r/e/s/Resident_module.html
BM25,1,python programming language,31,en_articles_u_n_i_University_of_Texas_at_Austin_College_of_Natural_Sciences_a940_html,7.036231594144199,"University of Texas at Austin College of Natural Sciences - Wikipedia, the free encyclopedia",en/articles/u/n/i/University_of_Texas_at_Austin_College_of_Natural_Sciences_a940.html
BM25,1,python programming language,32,en_articles_p_r_i_Prince_XML_03cf_html,7.029936498275081,"Prince XML - Wikipedia, the free encyclopedia",en/articles/p/r/i/Prince_XML_03cf.html
BM25,1,python programming language,33,en_articles_r_d_R_dio_e_Televis_o_de_Portugal_a781_html,6.951484223449045,"Rádio e Televisão de Portugal - Wikipedia, the free encyclopedia",en/articles/r/á/d/Rádio_e_Televisão_de_Portugal_a781.html
BM25,1,python programming language,34,en_articles_n_a_o_Naomi_Nari_Nam_e255_html,6.928587312916951,"Naomi Nari Nam - Wikipedia, the free encyclopedia",en/articles/n/a/o/Naomi_Nari_Nam_e255.html
BM25,1,python programming language,35,en_articles_w_f_v_WFVX-LP_6627_html,6.908500970978908,"WFVX-LP - Wikipedia, the free encyclopedia",en/articles/w/f/v/WFVX-LP_6627.html
BM25,1,python programming language,36,en_articles_i_o___IO_Digital_Cable_Service_c31a_html,6.876010713601132,"iO Digital Cable Service - Wikipedia, the free encyclopedia",en/articles/i/o/_/IO_Digital_Cable_Service_c31a.html
BM25,1,python programming language,37,en_articles_c_l_x_CLX__Common_Lisp__1911_html,6.868546656354902,"CLX (Common Lisp) - Wikipedia, the free encyclopedia",en/articles/c/l/x/CLX_(Common_Lisp)_1911.html
BM25,1,python programming language,38,en_articles_g_r_a_Graphical_user_interface_builder_html,6.836152171027609,"Graphical user interface builder - Wikipedia, the free encyclopedia",en/articles/g/r/a/Graphical_user_interface_builder.html
BM25,1,python programming language,39,en_articles_c_k_u_CKUT-FM_fe8d_html,6.803801380729098,"CKUT-FM - Wikipedia, the free encyclopedia",en/articles/c/k/u/CKUT-FM_fe8d.html
BM25,1,python programming language,40,en_articles_i_n_s_Insurance_Institute_for_Highway_Safety_656d_html,6.7791972660853,"Insurance Institute for Highway Safety - Wikipedia, the free encyclopedia",en/articles/i/n/s/Insurance_Institute_for_Highway_Safety_656d.html
BM25,1,python programming language,41,en_articles_p_r_e_Press_Start_9811_html,6.773654642966587,"Press Start - Wikipedia, the free encyclopedia",en/articles/p/r/e/Press_Start_9811.html
BM25,1,python programming language,42,en_articles_r_a_i_Rainbows__charity_html,6.757851549699366,"Rainbows (charity) - Wikipedia, the free encyclopedia",en/articles/r/a/i/Rainbows_(charity).html
BM25,1,python programming language,43,en_articles_y_a_s_Yass__software_html,6.732781038963576,"Yass (software) - Wikipedia, the free encyclopedia",en/articles/y/a/s/Yass_(software).html
BM25,1,python programming language,44,en_articles_u_n_i_United_States_Federal_Protective_Service_8857_html,6.7165097922633015,"United States Federal Protective Service - Wikipedia, the free encyclopedia",en/articles/u/n/i/United_States_Federal_Protective_Service_8857.html
BM25,1,python programming language,45,en_articles_w_j_t_WJTS-LP_27d9_html,6.709719346466639,"WJTS-LP - Wikipedia, the free encyclopedia",en/articles/w/j/t/WJTS-LP_27d9.html
BM25,1,python programming language,46,en_articles_s_t_r_Stratford_University_6413_html,6.664560110531217,"Stratford University - Wikipedia, the free encyclopedia",en/articles/s/t/r/Stratford_University_6413.html
BM25,1,python programming language,47,en_articles_p_u_s_Pushd_and_popd_html,6.646086524729825,"pushd and popd - Wikipedia, the free encyclopedia",en/articles/p/u/s/Pushd_and_popd.html
BM25,1,python programming language,48,en_articles_s_t_2E_St__Theresa_s_College__Cebu_City_2e7f_html,6.638852398178784,"St. Theresa's College, Cebu City - Wikipedia, the free encyclopedia","en/articles/s/t/2E/St._Theresa's_College,_Cebu_City_2e7f.html"
BM25,1,python programming language,49,en_articles_i_m_p_Impact_html,6.629616873759923,"Impact - Wikipedia, the free encyclopedia",en/articles/i/m/p/Impact.html
BM25,2,world war ii countries,0,en_articles_s_o_v_Soviet_United_States_relations_5247_html,17.543072767359213,"Soviet–United States relations - Wikipedia, the free encyclopedia",en/articles/s/o/v/Soviet–United_States_relations_5247.html
BM25,2,world war ii countries,1,en_articles_w_a_k_Wake_Me_When_the_War_Is_Over_6986_html,17.02661916656895,"Wake Me When the War Is Over - Wikipedia, the free encyclopedia",en/articles/w/a/k/Wake_Me_When_the_War_Is_Over_6986.html
BM25,2,world war ii countries,2,en_articles_1_s_t_1st_Armoured_Brigade__United_Kingdom__c67f_html,16.867255836335158,"1st Armoured Brigade (United Kingdom) - Wikipedia, the free encyclopedia",en/articles/1/s/t/1st_Armoured_Brigade_(United_Kingdom)_c67f.html
BM25,2,world war ii countries,3,en_articles_r_o_a_World_War_II_Combat__Road_to_Berlin_c2f0_html,16.766365969851982,"World War II Combat: Road to Berlin - Wikipedia, the free encyclopedia",en/articles/r/o/a/World_War_II_Combat~_Road_to_Berlin_c2f0.html
BM25,2,world war ii countries,4,en_articles_m_e_r_Merril_Sandoval_e3c8_html,15.271325981505905,"Merril Sandoval - Wikipedia, the free encyclopedia",en/articles/m/e/r/Merril_Sandoval_e3c8.html
BM25,2,world war ii countries,5,en_articles_l_i_s_List_of_theaters_and_campaigns_of_World_War_II_628d_html,15.133773460052328,"List of theaters and campaigns of World War II - Wikipedia, the free encyclopedia",en/articles/l/i/s/List_of_theaters_and_campaigns_of_World_War_II_628d.html
BM25,2,world war ii countries,6,en_articles_1_s_t_1st_Battalion_2nd_Marines_cc49_html,14.55171841429563,"1st Battalion 2nd Marines - Wikipedia, the free encyclopedia",en/articles/1/s/t/1st_Battalion_2nd_Marines_cc49.html
BM25,2,world war ii countries,7,en_articles_b_o_m_Bombing_of_Osaka_in_World_War_II_4895_html,14.506038629429451,"Bombing of Osaka in World War II - Wikipedia, the free encyclopedia",en/articles/b/o/m/Bombing_of_Osaka_in_World_War_II_4895.html
BM25,2,world war ii countries,8,en_articles_3_r_d_3rd_Marine_Division__United_States__e0f4_html,14.461524978685262,"3rd Marine Division (United States) - Wikipedia, the free encyclopedia",en/articles/3/r/d/3rd_Marine_Division_(United_States)_e0f4.html
BM25,2,world war ii countries,9,en_articles_p_o_l_Polish_3rd_Legions_Infantry_Division_07e5_html,14.305629597399669,"Polish 3rd Legions Infantry Division - Wikipedia, the free encyclopedia",en/articles/p/o/l/Polish_3rd_Legions_Infantry_Division_07e5.html
BM25,2,world war ii countries,10,en_articles_n_a_t_National_Association_of_Russian_Explorers_b145_html,14.28674466539276,"National Association of Russian Explorers - Wikipedia, the free encyclopedia",en/articles/n/a/t/National_Association_of_Russian_Explorers_b145.html
BM25,2,world war ii countries,11,en_articles_h_e_s_Hestercombe_House_ff46_html,14.24943377699421,"Hestercombe House - Wikipedia, the free encyclopedia",en/articles/h/e/s/Hestercombe_House_ff46.html
BM25,2,world war ii countries,12,en_articles_1_s_t_1st_Battalion_23rd_Marines_6a26_html,14.116312284001229,"1st Battalion 23rd Marines - Wikipedia, the free encyclopedia",en/articles/1/s/t/1st_Battalion_23rd_Marines_6a26.html
BM25,2,world war ii countries,13,en_articles_j_a_m_James_R__Hendrix_5e56_html,14.062535357538803,"James R. Hendrix - Wikipedia, the free encyclopedia",en/articles/j/a/m/James_R._Hendrix_5e56.html
BM25,2,world war ii countries,14,en_articles_t_e_r_Teruhisa_Komatsu_00a9_html,13.86830867340906,"Teruhisa Komatsu - Wikipedia, the free encyclopedia",en/articles/t/e/r/Teruhisa_Komatsu_00a9.html
BM25,2,world war ii countries,15,en_articles_m_g_-_MG-13_787f_html,13.845888180251293,"MG-13 - Wikipedia, the free encyclopedia",en/articles/m/g/-/MG-13_787f.html
BM25,2,world war ii countries,16,en_articles_s_t_e_Stepan_Kretov_ea42_html,13.750036482290199,"Stepan Kretov - Wikipedia, the free encyclopedia",en/articles/s/t/e/Stepan_Kretov_ea42.html
BM25,2,world war ii countries,17,en_articles_p_h_i_Philcon_html,13.68664640608706,"Philcon - Wikipedia, the free encyclopedia",en/articles/p/h/i/Philcon.html
BM25,2,world war ii countries,18,en_articles_r_a_j_Rajadiraja_Chola_II_c4b5_html,13.684104505386056,"Rajadiraja Chola II - Wikipedia, the free encyclopedia",en/articles/r/a/j/Rajadiraja_Chola_II_c4b5.html
BM25,2,world war ii countries,19,en_articles_u_s_s_USS_Nemasket__AOG-10__9646_html,13.641560168915301,"USS Nemasket (AOG-10) - Wikipedia, the free encyclopedia",en/articles/u/s/s/USS_Nemasket_(AOG-10)_9646.html
BM25,2,world war ii countries,20,en_articles_u_s_s_USS_Dutchess__APA-98__9f78_html,13.591054620359012,"USS Dutchess (APA-98) - Wikipedia, the free encyclopedia",en/articles/u/s/s/USS_Dutchess_(APA-98)_9f78.html
BM25,2,world war ii countries,21,en_articles_l_e_s_Leslie_E__Brown_7c5d_html,13.56546158125684,"Leslie E. Brown - Wikipedia, the free encyclopedia",en/articles/l/e/s/Leslie_E._Brown_7c5d.html
BM25,2,world war ii countries,22,en_articles_c_a_i_Cairo_Conference_5945_html,13.554454681441467,"Cairo Conference - Wikipedia, the free encyclopedia",en/articles/c/a/i/Cairo_Conference_5945.html
BM25,2,world war ii countries,23,en_articles_p_a_n_Panorama__German_wartime_newsreel__cba4_html,13.535421726779543,"Panorama (German wartime newsreel) - Wikipedia, the free encyclopedia",en/articles/p/a/n/Panorama_(German_wartime_newsreel)_cba4.html
BM25,2,world war ii countries,24,en_articles_w_a_l_Walter_Krueger_dba7_html,13.52740658106244,"Walter Krueger - Wikipedia, the free encyclopedia",en/articles/w/a/l/Walter_Krueger_dba7.html
BM25,2,world war ii countries,25,en_articles_g_a_k_Gakusei_Kai_bf3f_html,13.510937700067295,"Gakusei Kai - Wikipedia, the free encyclopedia",en/articles/g/a/k/Gakusei_Kai_bf3f.html
BM25,2,world war ii countries,26,en_articles_w_i_l_Wilfred__Chicken__Smallhorn_4bff_html,13.501824587829251,"Wilfred ""Chicken"" Smallhorn - Wikipedia, the free encyclopedia",en/articles/w/i/l/Wilfred__Chicken__Smallhorn_4bff.html
BM25,2,world war ii countries,27,en_articles_h_m_a_HMAS_Glenelg__J236__8adc_html,13.420437620854862,"HMAS Glenelg (J236) - Wikipedia, the free encyclopedia",en/articles/h/m/a/HMAS_Glenelg_(J236)_8adc.html
BM25,2,world war ii countries,28,en_articles_s_a_n_Sanacja_html,13.29784186679494,"Sanacja - Wikipedia, the free encyclopedia",en/articles/s/a/n/Sanacja.html
BM25,2,world war ii countries,29,en_articles_j_a_n_Jan_Syrov__90ae_html,13.29133253850787,"Jan Syrový - Wikipedia, the free encyclopedia",en/articles/j/a/n/Jan_Syrový_90ae.html
BM25,2,world war ii countries,30,en_articles_b_l___BL_6_inch_Gun_Mk_7_6e78_html,13.124862293192322,"BL 6 inch Gun Mk 7 - Wikipedia, the free encyclopedia",en/articles/b/l/_/BL_6_inch_Gun_Mk_7_6e78.html
BM25,2,world war ii countries,31,en_articles_c_h_Ch_teau_de_Puybardeau_bd54_html,13.099790975216028,"Château de Puybardeau - Wikipedia, the free encyclopedia",en/articles/c/h/â/Château_de_Puybardeau_bd54.html
BM25,2,world war ii countries,32,en_articles_m_a_t_Matilda_tank_html,13.082188222064945,"Matilda tank - Wikipedia, the free encyclopedia",en/articles/m/a/t/Matilda_tank.html
BM25,2,world war ii countries,33,en_articles_d_e_s_Desmond_Llewelyn_e92b_html,13.011717578815205,"Desmond Llewelyn - Wikipedia, the free encyclopedia",en/articles/d/e/s/Desmond_Llewelyn_e92b.html
BM25,2,world war ii countries,34,en_articles_p_r_o_Provisional_Administration_6e76_html,13.009003071022354,"Provisional Administration - Wikipedia, the free encyclopedia",en/articles/p/r/o/Provisional_Administration_6e76.html
BM25,2,world war ii countries,35,en_articles_a_d_a_Adam_Studzi_ski_87f1_html,13.007384145261263,"Adam Studziński - Wikipedia, the free encyclopedia",en/articles/a/d/a/Adam_Studziński_87f1.html
BM25,2,world war ii countries,36,en_articles_c_r_o_Croatian-Peruvians_bddb_html,12.9872512447048,"Croatian-Peruvians - Wikipedia, the free encyclopedia",en/articles/c/r/o/Croatian-Peruvians_bddb.html
BM25,2,world war ii countries,37,en_articles_f_o_r_For_Tomorrow_102f_html,12.969405954032474,"For Tomorrow - Wikipedia, the free encyclopedia",en/articles/f/o/r/For_Tomorrow_102f.html
BM25,2,world war ii countries,38,en_articles_s_t_u_Sturmpistole_html,12.94287011385309,"Sturmpistole - Wikipedia, the free encyclopedia",en/articles/s/t/u/Sturmpistole.html
BM25,2,world war ii countries,39,en_articles_a_s_t_Astrid_L_ken_9e26_html,12.923965002271991,"Astrid Løken - Wikipedia, the free encyclopedia",en/articles/a/s/t/Astrid_Løken_9e26.html
BM25,2,world war ii countries,40,en_articles_g_e_r_Germanic-SS_ff54_html,12.918374674472728,"Germanic-SS - Wikipedia, the free encyclopedia",en/articles/g/e/r/Germanic-SS_ff54.html
BM25,2,world war ii countries,41,en_articles_m_a_c_Maciej_Aleksy_Dawidowski_d63d_html,12.813068847946417,"Maciej Aleksy Dawidowski - Wikipedia, the free encyclopedia",en/articles/m/a/c/Maciej_Aleksy_Dawidowski_d63d.html
BM25,2,world war ii countries,42,en_articles_o_t_t_Otto_Dix_593c_html,12.67862369270944,"Otto Dix - Wikipedia, the free encyclopedia",en/articles/o/t/t/Otto_Dix_593c.html
BM25,2,world war ii countries,43,en_articles_r_o_b_Robert_Stinnett_c7d8_html,12.637523293661932,"Robert Stinnett - Wikipedia, the free encyclopedia",en/articles/r/o/b/Robert_Stinnett_c7d8.html
BM25,2,world war ii countries,44,en_articles_b_e_t_Bethlehem_Steel_119e_html,12.605109373645076,"Bethlehem Steel - Wikipedia, the free encyclopedia",en/articles/b/e/t/Bethlehem_Steel_119e.html
BM25,2,world war ii countries,45,en_articles_g_e_o_George_B__Simler_1b09_html,12.559418120323066,"George B. Simler - Wikipedia, the free encyclopedia",en/articles/g/e/o/George_B._Simler_1b09.html
BM25,2,world war ii countries,46,en_articles_j_o_h_John_Edward_McCarthy_4f09_html,12.538980210340007,"John Edward McCarthy - Wikipedia, the free encyclopedia",en/articles/j/o/h/John_Edward_McCarthy_4f09.html
BM25,2,world war ii countries,47,en_articles_t_i_b_Command___Conquer__Tiberium_Wars__novel__0a72_html,12.512483543967457,"Command & Conquer: Tiberium Wars (novel) - Wikipedia, the free encyclopedia",en/articles/t/i/b/Command_&_Conquer~_Tiberium_Wars_(novel)_0a72.html
BM25,2,world war ii countries,48,en_articles_a___l_A_Love_in_Germany_6814_html,12.47338756516431,"A Love in Germany - Wikipedia, the free encyclopedia",en/articles/a/_/l/A_Love_in_Germany_6814.html
BM25,2,world war ii countries,49,en_articles_a_l_b_Albert_Levy__soldier__9746_html,12.386941342063162,"Albert Levy (soldier) - Wikipedia, the free encyclopedia",en/articles/a/l/b/Albert_Levy_(soldier)_9746.html
BM25,3,plants Argentina,0,en_articles_s_u_n_Sungrebe_html,14.302055988146126,"Sungrebe - Wikipedia, the free encyclopedia",en/articles/s/u/n/Sungrebe.html
BM25,3,plants Argentina,1,en_articles_m_r_2E_Mr__Bricolage_c06c_html,12.342408688864651,"Mr. Bricolage - Wikipedia, the free encyclopedia",en/articles/m/r/2E/Mr._Bricolage_c06c.html
BM25,3,plants Argentina,2,en_articles_h_u_g_Hugo_Porta_10e3_html,12.187101955271737,"Hugo Porta - Wikipedia, the free encyclopedia",en/articles/h/u/g/Hugo_Porta_10e3.html
BM25,3,plants Argentina,3,en_articles_v_e_r_Ver_nico_Cruz__film__fa73_html,11.731276552275226,"Verónico Cruz (film) - Wikipedia, the free encyclopedia",en/articles/v/e/r/Verónico_Cruz_(film)_fa73.html
BM25,3,plants Argentina,4,en_articles_j_u_a_Juan__lvarez__historian__f8d3_html,11.548585348150626,"Juan Álvarez (historian) - Wikipedia, the free encyclopedia",en/articles/j/u/a/Juan_Álvarez_(historian)_f8d3.html
BM25,3,plants Argentina,5,en_articles_i_n_d_Independiente_de_La_Rioja_d4de_html,11.388664757915233,"Independiente de La Rioja - Wikipedia, the free encyclopedia",en/articles/i/n/d/Independiente_de_La_Rioja_d4de.html
BM25,3,plants Argentina,6,en_articles_2_0_0_2000_Volleyball_America_s_Cup_d018_html,11.106496810325956,"2000 Volleyball America's Cup - Wikipedia, the free encyclopedia",en/articles/2/0/0/2000_Volleyball_America's_Cup_d018.html
BM25,3,plants Argentina,7,en_articles_e_n_r_Enrique_Santiago_Petracchi_510c_html,11.084357454711277,"Enrique Santiago Petracchi - Wikipedia, the free encyclopedia",en/articles/e/n/r/Enrique_Santiago_Petracchi_510c.html
BM25,3,plants Argentina,8,en_articles_p_i_e_Pierre_Daye_169e_html,10.989357014645924,"Pierre Daye - Wikipedia, the free encyclopedia",en/articles/p/i/e/Pierre_Daye_169e.html
BM25,3,plants Argentina,9,en_articles_e_z_e_Ezequiel_Paul_n_5a9f_html,10.933466978306974,"Ezequiel Paulón - Wikipedia, the free encyclopedia",en/articles/e/z/e/Ezequiel_Paulón_5a9f.html
BM25,3,plants Argentina,10,en_articles_e_l_o_Eloy_Fari_a_N_ez_c497_html,10.917569032711237,"Eloy Fariña Núñez - Wikipedia, the free encyclopedia",en/articles/e/l/o/Eloy_Fariña_Núñez_c497.html
BM25,3,plants Argentina,11,en_articles_f_l_a_Flags_of_active_autonomist_and_secessionist_movements_html,10.741627521968152,"Flags of active autonomist and secessionist movements - Wikipedia, the free encyclopedia",en/articles/f/l/a/Flags_of_active_autonomist_and_secessionist_movements.html
BM25,3,plants Argentina,12,en_articles_c_h_a_Chacabuco__Buenos_Aires_db6b_html,10.589202783921031,"Chacabuco, Buenos Aires - Wikipedia, the free encyclopedia","en/articles/c/h/a/Chacabuco,_Buenos_Aires_db6b.html"
BM25,3,plants Argentina,13,en_articles_u_n_i_University_of_Belgrano_dc54_html,10.416673471051258,"University of Belgrano - Wikipedia, the free encyclopedia",en/articles/u/n/i/University_of_Belgrano_dc54.html
BM25,3,plants Argentina,14,en_articles_h_y_d_Hydrocotyle_bonariensis_html,10.103364972709347,"Hydrocotyle bonariensis - Wikipedia, the free encyclopedia",en/articles/h/y/d/Hydrocotyle_bonariensis.html
BM25,3,plants Argentina,15,en_articles_c_o_m_Companion_planting_html,10.021558616692401,"Companion planting - Wikipedia, the free encyclopedia",en/articles/c/o/m/Companion_planting.html
BM25,3,plants Argentina,16,en_articles_j_u_l_Julio_Ch_vez_ac6e_html,9.97937180847631,"Julio Chávez - Wikipedia, the free encyclopedia",en/articles/j/u/l/Julio_Chávez_ac6e.html
BM25,3,plants Argentina,17,en_articles_b_e_l_Belgrano__disambiguation_html,9.699451202461894,"Belgrano (disambiguation) - Wikipedia, the free encyclopedia",en/articles/b/e/l/Belgrano_(disambiguation).html
BM25,3,plants Argentina,18,en_articles_v_o_g_Vogtle_Electric_Generating_Plant_df04_html,9.458836524176492,"Vogtle Electric Generating Plant - Wikipedia, the free encyclopedia",en/articles/v/o/g/Vogtle_Electric_Generating_Plant_df04.html
BM25,3,plants Argentina,19,en_articles_e_n_v_Environmental_effects_of_nuclear_power_html,9.388265794301754,"Environmental effects of nuclear power - Wikipedia, the free encyclopedia",en/articles/e/n/v/Environmental_effects_of_nuclear_power.html
BM25,3,plants Argentina,20,en_articles_a_r_a_Arachis_villosulicarpa_html,9.299764610903656,"Arachis villosulicarpa - Wikipedia, the free encyclopedia",en/articles/a/r/a/Arachis_villosulicarpa.html
BM25,3,plants Argentina,21,en_articles_i_p_e_Ipecacuanha_html,9.233064121282615,"Ipecacuanha - Wikipedia, the free encyclopedia",en/articles/i/p/e/Ipecacuanha.html
BM25,3,plants Argentina,22,en_articles_g_r_e_Grevillea__Moonlight__824e_html,9.169233496983281,"Grevillea 'Moonlight' - Wikipedia, the free encyclopedia",en/articles/g/r/e/Grevillea_'Moonlight'_824e.html
BM25,3,plants Argentina,23,en_articles_p_a_r_Paratylenchus_macrophallus_html,9.148259109240731,"Paratylenchus macrophallus - Wikipedia, the free encyclopedia",en/articles/p/a/r/Paratylenchus_macrophallus.html
BM25,3,plants Argentina,24,en_articles_a_n_t_Antoine_Laurent_de_Jussieu_5b0d_html,9.107809263239425,"Antoine Laurent de Jussieu - Wikipedia, the free encyclopedia",en/articles/a/n/t/Antoine_Laurent_de_Jussieu_5b0d.html
BM25,3,plants Argentina,25,en_articles_b_e_e_Beekman_Native_Plant_Arboretum_3bfa_html,9.078210572176001,"Beekman Native Plant Arboretum - Wikipedia, the free encyclopedia",en/articles/b/e/e/Beekman_Native_Plant_Arboretum_3bfa.html
BM25,3,plants Argentina,26,en_articles_l_u_c_Lucas_Mareque_fbe0_html,9.046238499880893,"Lucas Mareque - Wikipedia, the free encyclopedia",en/articles/l/u/c/Lucas_Mareque_fbe0.html
BM25,3,plants Argentina,27,en_articles_1_9_7_1971_European_Formula_Two_season_79ea_html,9.00685352152851,"1971 European Formula Two season - Wikipedia, the free encyclopedia",en/articles/1/9/7/1971_European_Formula_Two_season_79ea.html
BM25,3,plants Argentina,28,en_articles_g_r_a_Graptophyllum_ilicifolium_html,8.950087159745518,"Graptophyllum ilicifolium - Wikipedia, the free encyclopedia",en/articles/g/r/a/Graptophyllum_ilicifolium.html
BM25,3,plants Argentina,29,en_articles_c_a_c_Cacteae_html,8.94535052172239,"Cacteae - Wikipedia, the free encyclopedia",en/articles/c/a/c/Cacteae.html
BM25,3,plants Argentina,30,en_articles_w_o_r_World_Pump_Festival_1479_html,8.93856450194282,"World Pump Festival - Wikipedia, the free encyclopedia",en/articles/w/o/r/World_Pump_Festival_1479.html
BM25,3,plants Argentina,31,en_articles_g_e_o_George_Maxwell_8d58_html,8.787780707904922,"George Maxwell - Wikipedia, the free encyclopedia",en/articles/g/e/o/George_Maxwell_8d58.html
BM25,3,plants Argentina,32,en_articles_f_u_k_Fukushima_II_Nuclear_Power_Plant_3a9e_html,8.757505462885552,"Fukushima II Nuclear Power Plant - Wikipedia, the free encyclopedia",en/articles/f/u/k/Fukushima_II_Nuclear_Power_Plant_3a9e.html
